,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky
117,0,0.026,44.48,4.689,0,0.61,3.931,75319706,0,0,0,0.007,0,0,0.348,4,0,22,2,87.4,3.931,0.236,2.28,26,3,4.909,0,0,0,1.061,0,0.318,0.042,0,0,2.229,0,22.98
118,0,0.225,9.485,3.354,0,1.516,5.752,12119800,0,0,0.274,0,0,2.193,10.72,1,0,6,0,0,5.752,4.941,0,20,0,2.155,0,0.01,0.005,2.891,0,0.343,0.016,0,0,0,0,39.7
119,0,0.115,50.28,2.784,0,1.247,3.983,14171000,0,0,0,0,0,0,0.577,5,0,12,1,0,3.983,3.42,0.33,16,0,3.468,0,0,0,1.641,0,0.191,0.185,0,0,0,0,17.28
120,0,0,51.98,4.213,0,14.66,3.523,89256093,0,0,0,0,0.027,0,0.266,8,0,14,2,946,3.523,0,0.698,20,55,6.07,0,0,0.023,1.151,0.126,0.913,0,0,0.728,0,0,11.42
121,0,0,0,0,0,0,0,25459027,0,0,0,0,0,0,0,2,0,7,0,77,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0.183,0,0,0.001,0,18212374,0,0,0,0,0,0,0,4,0,7,2,0,0,0,0,7,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
123,0,0.063,42.79,2.899,0,2.103,8.281,41719100,0,0,0,0,0,0.016,0.244,6,0,13,3,63.8,8.281,1.349,0.1,13,1,3.466,0,0,3.346,1.811,0,0.029,0.204,0,0,0,2,23.78
124,0,0,58.17,4.889,0,0.083,3.084,29718123,0,0,0,0,0,0,0,5,0,13,2,413.7,3.084,0.212,0.334,6,0,3.741,0,0,0,2.259,0,0.191,0,0,0,0,0,2.972
125,0,0.103,14.55,2.827,0,0.226,6.104,10012200,0,0,0,0,0,0.115,15.22,2,0,4,0,782.9,6.104,5.152,0,10,0,1.816,0,0,0.004,3.362,0,0.328,0,0,0,0,0,39.78
126,0,0,67.45,4.539,0,0.019,0,30887203,0,0,0,0,0,0,0.398,9,0,12,2,0,0,0,0.05,7,0,4.108,0,0,0,0.257,0,0.08,0,0,0,0,0,4.498
127,0,0,0,0,0,0,0,243090896,0,0,0,0,0,0,0,19,0,35,9,263.7,0,0,0,53,24,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,42733372,0,8,0,0,0,0,0,2,0,14,2,114,0,0,0,19,60,0,0,0,0,0,0,0,0,0,0,0,8,0
129,0,0,0,0,0,0,0,258099398,0,0,0,0,0,0,0,6,0,25,4,115.8,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,41.82,3.843,0,1.998,6.958,17769651,0,0,0.974,0,0,0,0.258,7,0,13,0,0,6.958,0.989,0,14,0,0.838,0,0,1.275,1.439,0,0.13,0.458,0,0,0,0,30.03
131,0,0.011,21.28,15.95,0,0.02,0.165,6512200,0,0,0,0,0,0,0,1,0,1,0,0,0.165,1.192,0,3,0,6.944,0,2.399,0,2.908,1.14,0.387,0,0,0,0,0,11.97
132,0,0,74.05,0.919,0,0.554,5.957,53856950,0,1,0.033,0,0,0,0,3,0,9,2,0,5.957,0,0,11,1,0.015,0,0,1.431,1.452,0.371,0.091,0,0,0.001,0,0,11.61
133,0,0,0.183,0,0,0.001,0,8590287,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
134,0,0.027,39.38,2.956,0,2.737,3.75,11172900,0,0,0,0,0,0.002,2.711,1,0,4,0,0,3.75,3.086,0,9,0,0.967,0,0.012,0,3.3,0,0.086,0.029,0,0,0,0,23.42
135,0,0,0,0,0,0,0,22309790,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,67154587,0,0,0,0,0,0,0,3,0,10,4,211.3,0,0,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,4759800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0.316,47.62,2.947,0,0.155,8.003,15020300,0,0,0,0,0,0,2.477,4,0,9,2,0,8.003,2.235,0,15,0,1.836,0,0,0,4.663,0,0.528,0.205,0,0,0,0,13.11
139,0,0.049,52,2.388,0,0.01,8.637,43210441,0,0,0,0,0,0,0,2,0,10,1,58.2,8.637,0.007,0.141,11,2,4.425,0,0,0.025,2.558,0,0.152,0.005,0,0,0,0,24.28
140,0,0.123,0.724,2.055,0,0.004,0.143,32068500,0,0,0,0,0,0.1,0,0,0,6,0,0,0.143,1.645,0,3,1,1.298,0,0,0,0.062,0,0.552,0,0,0,0,0,7.151
141,0,0,60.42,7.334,0,0.259,0.006,46817650,0,0,0,0,3.01,0,0,6,0,8,0,0,0.006,0,0.005,6,0,5.818,0,0,0,1.371,0,0.893,0,0,0,0,0,6.118
142,0,0,0.183,0,0,0.001,0,18212374,0,0,0,0,0,0,0,4,0,7,2,0,0,0,0,7,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
143,0,0.013,42.11,9.954,0,1.23,2.4,46448502,0,2,0,0,0,0,0,2,0,22,3,26.1,2.4,0.039,0.068,26,10,6.196,0,0.065,0.029,3.881,0,0.298,0,0,0.128,0,0,5.218
144,0,0,0.183,0,0,0.001,0,7907094,0,0,0,0,0,0,0,0,0,5,0,8.9,0,0,0,6,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0
145,0,0,71.78,3.406,0,0,0.589,31990392,0,0,0,0,0,0,0.379,4,0,11,2,164.1,0.589,0,0,8,0,3.652,0,0.017,1.62,1.193,0,0,0,0,0,0,0,7.267
146,0,0,0,0,0,0,0,17023196,0,0,0,0,0,0,0,10,0,10,0,78.1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,56.57,3.388,0,0.003,0.903,28106960,0,0,0,0,0,0,0,5,0,10,0,0,0.903,0,0,8,0,8.597,0,0,0.332,0.07,0,0.05,0,0,0,0,2,9.142
148,0,0.013,42.11,9.954,0,1.23,2.4,46448502,0,2,0,0,0,0,0,2,0,22,3,26.1,2.4,0.039,0.068,26,10,6.196,0,0.065,0.029,3.881,0,0.298,0,0,0.128,0,0,5.218
149,0,0,0,0,0,0,0,194148049,0,0,0,0,0,0,0,15,0,23,8,436.7,0,0,0,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,18885684,0,0,0,0,0,0,0,9,0,9,1,393.6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0.123,0.724,2.055,0,0.004,0.143,32068500,0,0,0,0,0,0.1,0,0,0,6,0,0,0.143,1.645,0,3,1,1.298,0,0,0,0.062,0,0.552,0,0,0,0,0,7.151
152,0,0.2,34.62,6.414,0,0.588,5.717,14491992,0,6,0,0,0,0.208,1.322,11,0,8,2,0,5.717,3.149,0.179,14,0,4.367,0,0,0,2.612,0,0.523,0.018,0,0,0,2,13.06
153,0,0,67.44,4.12,0,0.126,0.281,22582916,0,0,0,0,0,0,5.986,6,0,9,2,0,0.281,0,0,8,0,3.623,0,0,0,0.349,0,0.117,0,0,0,0,0,1.599
154,0,0,3.908,2.609,0,1.336,0.729,3070534,0,0,0,0,0,0,0,8,0,6,0,22.5,0.729,0,0,7,1,0.777,0,0.005,0,0.653,0,0.193,0,0,0,0,0,1.187
155,0,0,68.08,3.763,0,0.109,0.805,29600507,0,0,0,0,0,0,0.016,5,0,12,2,44.7,0.805,0.564,0.092,8,0,3.794,0,0,0,1.57,0,0.011,0,0,0,0,1,2.083
156,0,0,60.42,7.334,0,0.259,0.006,46817650,0,0,0,0,3.01,0,0,6,0,8,0,0,0.006,0,0.005,6,0,5.818,0,0,0,1.371,0,0.893,0,0,0,0,0,6.118
157,0,0.123,0.724,2.055,0,0.004,0.143,32068500,0,0,0,0,0,0.1,0,0,0,6,0,0,0.143,1.645,0,3,1,1.298,0,0,0,0.062,0,0.552,0,0,0,0,0,7.151
158,0,0.097,67.64,4.39,0,0.38,0.641,7827492,0,0,0,0,0,0,2.62,1,0,8,2,0,0.641,0.256,0,9,0,1.15,0,0,1.032,2.048,0,0.003,0,0,0,0,0,4.326
159,0,0.344,34.47,1.806,0,1.115,10.3,14537784,0,0,0,0,0,0.026,0.139,5,0,10,0,0,10.3,1.965,0.034,17,0,1.801,0,0,0.842,2.961,0.027,0.202,0.04,0.291,0,0,0,24.48
160,0,0,28.03,7.013,0,0.894,0.375,19560535,0,0,0.025,0,0,0,0,2,0,8,2,0,0.375,0.379,0,9,0,3.935,0,0,0.216,2.872,0.788,0.333,0.389,0,0,0,0,30.64
161,0,0,0,0,0,0,0,30438942,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0.46,4.56,6.518,0,7.118,4.028,12118100,0,0,0.144,0,0,0,0,1,0,1,1,0,4.028,3.469,0,2,0,1.701,0,0,0.683,1.804,0,0.326,0.262,0,0,0,0,42.82
163,0,0,0,0,0,0,0,9889800,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0.46,4.56,6.518,0,7.118,4.028,12118100,0,0,0.144,0,0,0,0,1,0,1,1,0,4.028,3.469,0,2,0,1.701,0,0,0.683,1.804,0,0.326,0.262,0,0,0,0,42.82
165,0,0.027,39.38,2.956,0,2.737,3.75,11172900,0,0,0,0,0,0.002,2.711,1,0,4,0,0,3.75,3.086,0,9,0,0.967,0,0.012,0,3.3,0,0.086,0.029,0,0,0,0,23.42
166,0,0,0,0,0,0,0,22667300,0,0,0,0,0,0,0,2,0,5,0,134.1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,34.59,5.059,0,0.19,2.385,16124251,0,0,0,0,0,0.331,0,12,0,9,0,0,2.385,1.791,0.005,1,0,2.836,0,0,0,3.343,0,0.146,0,0,0,0,0,25.17
168,0,0,0.183,0,0,0.001,0,18212374,0,0,0,0,0,0,0,4,0,7,2,0,0,0,0,7,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
169,0,0.155,49.33,5.808,0,0.278,5.277,12162100,0,0,0,0,0,0,0,0,0,3,0,0,5.277,1.26,0,20,4,2.843,0,0.008,0.141,4.642,0,0.131,0,0,0,0,5,6.796
170,0,0.14,18.12,7.951,0,0.976,4.946,14913900,0,0,0,1.454,0,0,0.916,4,0,8,0,0,4.946,2.342,0.002,2,0,4.516,0,0.012,0,5.384,0.003,0.271,0,0,0,0,0,22.67
171,0,0,72.19,0.653,0,20.74,0,63060594,0,0,0,0,0.895,0,0,13,0,21,8,161.1,0,0,0,40,15,0.056,0,0,0,1.548,0,0.056,0,0,0,0,3,0
172,0,0.224,5.636,8.049,0,4.426,3.317,5420500,0,0,0,0,0,0.018,0,0,0,13,2,65.4,3.317,5.536,0,11,0,0.684,0,0.007,0.02,0.135,5.947,2.631,0.504,0.038,0.002,0,0,13.24
173,0,0.001,34.75,5.35,0,0.33,11.7,17822500,0,0,0.011,0,0,0.033,11.34,2,0,7,0,85.9,11.7,1.349,0.101,6,0,1.513,0,0.151,0.233,1.475,0,0.13,0.304,0,0,0,0,14.36
174,0,0.013,44.23,3.908,0,4.053,7.348,15068300,0,0,0,0,0.036,0,0.273,6,0,13,0,0,7.348,1.265,0.453,10,3,5.863,0,0,0,1.356,0,0.022,0,0,0,1.248,0,22.1
175,0,0,0.183,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
176,0,0.186,46.82,2.43,0,0.014,3.44,49538963,0,0,0.007,0,0,0,0,9,0,31,2,133.2,3.44,1.721,0,13,49,2.484,0,0,0.011,2.942,0.001,0.163,0,0,0,0,1,35.05
177,0,0,0,0,0,0,0,18074322,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0.247,40.99,4.057,0,0.526,11.04,27664496,0,0,0,0,0,0,0,2,0,51,3,0,11.04,0.037,0,23,27,1.797,0,0,0,2.168,0,0.516,0.074,6.062,0,0.047,0,28.44
179,0,0.028,51.78,1.808,0,0.078,3.405,38034736,0,0,0,0.024,0,0.001,5.204,4,0,8,0,0,3.405,0.56,0.714,6,1,0.302,0,0,0.313,4.386,0,0.721,0.066,0,0,0,0,21.54
180,0,0,86.7,1.977,0,0.793,0,100781450,0,0,0,0,0,0,0,10,0,20,6,72.9,0,0,0,33,14,2.117,0,0,0,0.897,0,0.188,0,0,0,0,12,0.056
181,0,0,0,0,0,0,0,230558000,0,0,0,0,0,0,0,1,0,26,1,75.9,0,0,0,18,75,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,27.2,3.303,0,1.46,0.007,14747069,0,0,0,0,0.012,0,0,2,0,27,0,83.2,0.007,0.006,0,9,38,0.08,0,0.009,0,1.009,0.676,0.021,0,0,0,0,0,0.401
183,0,0,68.12,3.676,0,1.26,2.294,24196649,0,0,0,0,0,0,0,1,0,3,1,68.8,2.294,1.282,0.027,7,0,2.12,0,0.001,0,1.914,0,0.313,0,0,0,0,0,2.647
184,0,0,0,0,0,0,0,10081954,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0.344,34.47,1.806,0,1.115,10.3,14537784,0,0,0,0,0,0.026,0.139,5,0,10,0,0,10.3,1.965,0.034,17,0,1.801,0,0,0.842,2.961,0.027,0.202,0.04,0.291,0,0,0,24.48
186,0,0.124,5.872,2.844,0,0.657,11.11,11332600,0,0,0,0,0,0.383,6.532,0,0,6,0,0,11.11,6.967,0,4,0,1.187,0,0,0.276,3.453,0,0.494,0,0,0,0,0,40.4
187,0,0,33.41,3.639,0,0.175,0.133,1939811,0,0,0,0,0,0,6.373,1,0,9,0,0,0.133,3.542,0,13,0,2.606,0,0,0.09,0.427,0,0.15,0,0,0,0,0,14.1
188,0,0.051,64.37,0.631,0,3.815,3.023,57386832,0,0,0,0.074,0,0,0,6,0,14,1,0,3.023,0,1.326,10,0,6.329,0,0,0,3.065,0,0.241,0.011,0,0,0,0,9.78
189,0,0.185,35.5,8.259,0,0.366,2.781,70138007,0,0,0.005,0,0,0,0,8,0,34,2,0,2.781,0.553,0,26,25,2.633,0,0,0.007,5.984,0,0.268,0,0,0,0,1,30.68
190,0,0,0,0,0,0,0,10913000,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0.045,70.78,6.43,0,0,0.352,82070307,0,0,0,0.085,0,0,0,5,0,10,0,74.6,0.352,0.015,0.2,15,27,5.34,0,0,0,3.068,0,0.146,0,0,0,0,90,1.818
192,0,0.063,36.87,7.424,0,2.586,0.572,32757103,0,0,0,0,0,0,0,4,0,8,0,186.5,0.572,0,1.834,7,1,4.461,0,0.022,0.588,0.747,0,0.528,0.281,0,0,0,0,14.76
193,0,0.123,63.42,3.041,0,0.005,1.478,105228521,0,0,0,0,0,0,0,13,0,50,1,280,1.478,0,0.019,18,90,4.2,0,0,0.074,2.258,0,0.09,0,0,0,0,12,7.114
194,0,0.128,11.47,2.18,0,0.261,11.3,7617900,0,0,0.164,0,0,0,8.606,1,0,4,0,0,11.3,4.915,0,4,0,0.774,0,0,0.46,4.016,0,0.385,0,0,0,0,0,35.4
195,0,0.121,33.62,2.714,0,0.381,12.46,12772800,0,0,0,0,0,0.016,2.131,18,0,12,0,0,12.46,2.172,0,8,0,2.039,0,0,0.024,2.116,0,0.18,0.177,0,0,0,0,35.34
196,0,0.051,64.37,0.631,0,3.815,3.023,57386832,0,0,0,0.074,0,0,0,6,0,14,1,0,3.023,0,1.326,10,0,6.329,0,0,0,3.065,0,0.241,0.011,0,0,0,0,9.78
197,0,0.039,59.33,3.479,0,0.017,0.382,34628306,0,5,0,0,0.042,0,0,3,0,8,0,168.1,0.382,0,0,7,1,3.796,0,0,1.693,1.134,0,0.069,0,0,0,0,2,18.82
198,0,0.005,19.99,2.658,0,0.021,4.434,8509523,0,0,0.264,0,0,0.095,0.026,1,0,17,2,0,4.434,5.128,0.055,14,0,1.004,0,0,0.823,1.126,0.148,0.132,0.208,1.556,0,0,1,46.7
199,0,0.031,70.45,2.996,0,0.303,0.005,11216128,0,0,0,0,0.005,0,0,0,0,5,1,0,0.005,0,0,9,0,2.564,0,0,0,2.824,0,0.301,0,0,0,0,0,4.904
200,0,0.018,23.85,7.066,0,1.619,0.236,120456350,0,0,0,0,0,0.224,0,3,0,21,3,0,0.236,5.788,0.27,35,5,2.553,0,0,0,2.429,0,0.248,0.707,0.15,0,0,0,13.28
201,0,0.02,47.29,1.212,0,4.865,5.915,8715132,0,0,0,0,0,0.04,2.119,0,0,6,0,0,5.915,4.9,0.002,3,0,1.003,0,0.474,0,3.439,0,0.254,0.718,0,0,0,0,8.924
202,0,0.662,4.768,6.235,0.167,1.409,2.005,6994100,0,0,0.579,0,0,0.458,0,0,0,54,2,110.2,2.005,21.87,0,22,93,0,0,1.349,0,0.195,0,0,0,1.005,0,0.464,0,16.8
203,0,0,47.71,3.648,0,2.135,3.195,17477165,0,1,0,0,0,0.05,0.447,2,0,19,0,45.3,3.195,2.474,0,16,1,4.167,0,0,0,2.257,0,0.036,0.002,0,0,0,6,17.04
204,0,0,50.12,6.65,0,2.184,0.395,41901034,0,0,0,3.501,0,0,0,15,0,30,1,480.6,0.395,0.36,1.427,19,40,3.621,0,0,0,0.699,0,0.075,0,0,0,0,1,3.621
205,0,0.184,32.34,4.449,0,0.524,9.962,20367994,0,0,0,0,0.128,0,1.3,7,0,12,0,48.4,9.962,1.416,0,15,0,0.481,0,0,0.744,2.348,0.599,0.198,0.269,0,0,0,0,26.31
206,0,0,0,0,0,0,0,88410300,0,0,0,0,0,0,0,0,0,12,5,105,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0.07,49.2,4.323,0,0.797,3.959,17930891,0,0,0,0,0.512,0,0.883,2,0,7,0,0,3.959,0.886,0,12,0,2.425,0,0,0,2.084,0.486,0.029,0.28,0,0,0,0,10.12
208,0,0,51.98,4.213,0,14.66,3.523,89256093,0,0,0,0,0.027,0,0.266,8,0,14,2,946,3.523,0,0.698,20,55,6.07,0,0,0.023,1.151,0.126,0.913,0,0,0.728,0,0,11.42
209,0,0,0,0,0,0,0,13163200,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0.597,40.6,1.57,0,0.025,9.659,12937000,0,0,0,0,0,0,3.141,0,0,9,2,0,9.659,8.465,0,6,2,1.413,0,0,0.099,1.167,0,0.193,0,0,0,0,0,19.53
211,0,0,62.94,1.025,0,4.868,7.415,45338913,0,0,0,0,1.638,0,0,5,0,26,2,217.7,7.415,0.34,0,11,39,0.764,0,0,0,2.222,0,0.202,0,0,0,0,1,13.19
212,0,0.057,30.05,1.087,0,0.816,17.9,10761400,0,0,0.062,0,0,0,4.511,2,0,11,0,53.5,17.9,2.439,0,12,1,0.237,0,0,0.44,4.238,0,0.151,0,0,0,0,0,28.29
213,0,0,79.25,2.56,0,1.952,1.953,44353830,0,0,0,0,0,0,0,3,0,9,1,202.7,1.953,0.026,0,10,0,4.657,0,0,0,0.236,0,0.036,0,0,0,0.379,0,4.136
214,0,0.004,47.44,4.373,0,0.77,4.962,16318000,0,0,0,0,0,0.036,0.726,0,0,5,0,0,4.962,2.824,0,11,0,2.621,0,0.197,0.665,2.947,0,0.38,0,0,0,0,0,7.688
215,0,0.145,4.843,5.462,0,0.565,10.33,13857215,0,0,0.042,0,0,1.333,1.488,0,0,5,0,0,10.33,2.777,0.001,3,3,1.957,0,0.029,0.169,0.658,0,0.504,0,0,0,0,0,59.65
216,0,0,0.183,0,0,0.001,0,15408100,0,0,0,0,0,0,0,0,0,8,0,72.5,0,0,0,9,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0
217,0,0,0,0,0,0,0,7992432,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0.185,35.5,8.259,0,0.366,2.781,70138007,0,0,0.005,0,0,0,0,8,0,34,2,0,2.781,0.553,0,26,25,2.633,0,0,0.007,5.984,0,0.268,0,0,0,0,1,30.68
219,0,0,0.183,0,0,0.001,0,343489900,0,0,0,0,0,0,0,2,0,22,8,880.69,0,0,0,32,12,0,0,0,0,0,0,0.2,0,0,0,0,0,0
220,0,0,58.47,3.348,0,0.38,2.136,40550514,0,0,0,0,0,0,0,5,0,7,2,0,2.136,0.131,1.067,7,0,4.119,0,0,0.167,2.303,0,0.247,0,0,0,0,0,18.73
221,0,0,45.21,7.196,0,6.358,1.885,21661547,0,0,0,0,0,0,0,9,0,19,0,170.6,1.885,0.321,0,11,25,1.451,0,0,0,1.669,0,0.441,0,0,0,0,2,1.88
222,0,0,1.121,0,0,45.47,0.047,167016266,0,1,0,0,15.92,0,0.147,16,0,23,8,912.9,0.047,0,0,44,16,0,0,0,0,0,0,0.03,0.144,0,17.43,0,0,0
223,0,0,0,0,0,0,0,13692380,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0.067,62.46,3.427,0,0.752,1.01,19025825,0,0,0,0,0,0.009,0,3,0,12,0,0,1.01,2.521,0.396,11,1,9.843,0,0,0.037,1.729,0,0,0,0,0,0,4,5.914
225,0,0.016,21,2.595,0,0.059,11.72,14770000,0,0,0,0,0,0.019,3.398,0,0,2,0,0,11.72,6.331,0,9,0,2.534,0,0,0.329,1.982,0,1.132,0,0.025,0,0.097,0,28.4
226,0,0,63.78,3.326,0,0,2.519,33116124,0,0,0,0,0,0,0.082,3,0,6,0,0,2.519,0.267,0,4,1,3.682,0,0,0.045,2.689,0,0.063,0,0,0,0,0,10.48
227,0,0,3.949,0.371,0,0.073,1.929,8283200,0,0,0,0,0,0,1.268,1,0,5,3,111.4,1.929,0,0,4,0,0.758,0,0,0,0.035,0,0.209,0,0,0,0,0,11.17
228,0,0.079,38.76,3.154,0,0.033,5.728,18023900,0,0,0,0,0,0,0.59,5,0,8,3,0,5.728,0.012,0.66,17,1,4.073,0,0,0.132,0.805,0,0.103,0,0,0,0,1,20.4
229,0,0,0,0,0,0,0,11270000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,230558000,0,0,0,0,0,0,0,1,0,26,1,75.9,0,0,0,18,75,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0.099,13.47,3.319,0,1.015,11.95,15943400,0,0,0,0,0,0.747,12.46,2,0,8,0,0,11.95,6.36,0,10,0,1.293,0,0,0.001,1.425,0,0.226,0,0,0,0,0,32.99
232,0,0,0,0,0,0,0,45900625,0,0,0,0,0,0,0,6,0,35,1,0,0,0,0,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,55.65,3.867,0,1.185,8.013,20011700,0,0,0,0.042,0,0.053,2.527,5,0,8,0,0,8.013,2.109,0,14,0,0.729,0,0,0,2.767,0.121,0.168,0.004,0,0,0,1,4.593
234,0,0,0,0,0,0,0,9934344,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
235,0,0,64.78,3.871,0,0,0.6,17757257,0,0,0,0,0,0,2.488,4,0,12,2,0,0.6,1.759,0,11,1,3.777,0,0,0,1.976,0,0.131,0,0,0,0,0,3.655
236,0,0,0,0,0,0,0,75773994,0,0,0,0,0,0,0,3,0,18,2,0,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0
